pagina,indice,texto,href,tipo,estado,destino,observacion,decision_revisor,evidencia_revisor
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,14,"Ruta B: Estado, reelección y legitimidad",#ruta-analisis-b,ancla_en_pagina,resuelto_localmente,#ruta-analisis-b,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,15,"Porfirio Díaz (1830-1915): La Constitución, la dictadura y la reelección",/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,ruta_interna,resuelto_localmente,/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,16,"Ruta B: Estado, reelección y legitimidad",#ruta-analisis-b,ancla_en_pagina,resuelto_localmente,#ruta-analisis-b,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,17,El sistema político mexicano,/lecturas/sistema-politico-mexicano/,ruta_interna,resuelto_localmente,/lecturas/sistema-politico-mexicano/,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,18,Régimen Porfirista,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,19,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,20,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/: destino local presente en dist/.
/orientaciones/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,7,"Modernización, territorio y contradicciones en el Régimen Porfirista",/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,8,Abrir orientación →,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,9,"Estado, reelección y legitimidad en el Régimen Porfirista",/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,10,Abrir orientación →,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,ruta_interna,resuelto_localmente,/orientaciones/estado-reeleccion-legitimidad-regimen-porfirista/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,11,Del antirreeleccionismo al levantamiento,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,ruta_interna,resuelto_localmente,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,12,Abrir orientación →,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,ruta_interna,resuelto_localmente,/orientaciones/antirreeleccionismo-levantamiento-revolucion-mexicana/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,13,"Maderismo, Decena Trágica y ruptura de 1913",/orientaciones/maderismo-decena-tragica-ruptura-1913/,ruta_interna,resuelto_localmente,/orientaciones/maderismo-decena-tragica-ruptura-1913/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,14,Abrir orientación →,/orientaciones/maderismo-decena-tragica-ruptura-1913/,ruta_interna,resuelto_localmente,/orientaciones/maderismo-decena-tragica-ruptura-1913/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,15,Trama transversal de la Unidad 3 — Estado surgido de la Revolución,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,ruta_interna,resuelto_localmente,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,16,Abrir orientación →,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,ruta_interna,resuelto_localmente,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,17,Arquitectura del sistema político autoritario,/orientaciones/arquitectura-sistema-politico-autoritario/,ruta_interna,resuelto_localmente,/orientaciones/arquitectura-sistema-politico-autoritario/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,18,Abrir orientación →,/orientaciones/arquitectura-sistema-politico-autoritario/,ruta_interna,resuelto_localmente,/orientaciones/arquitectura-sistema-politico-autoritario/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,19,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/,20,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,8,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,9,HIST2_0005: La Revolución y los revolucionarios. Tomo II: Maderismo,/lecturas/maderismo/,ruta_interna,resuelto_localmente,/lecturas/maderismo/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,10,HIST2_0006: La Revolución y los revolucionarios. Tomo III: La revolución constitucionalista,/lecturas/revolucion-constitucionalista/,ruta_interna,resuelto_localmente,/lecturas/revolucion-constitucionalista/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,11,"Ruta B: Maderismo, Decena Trágica y ruptura de 1913",#ruta-analisis-b,ancla_en_pagina,resuelto_localmente,#ruta-analisis-b,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,12,La Revolución y los revolucionarios. Tomo II: Maderismo,/lecturas/maderismo/,ruta_interna,resuelto_localmente,/lecturas/maderismo/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,13,"Ruta B: Maderismo, Decena Trágica y ruptura de 1913",#ruta-analisis-b,ancla_en_pagina,resuelto_localmente,#ruta-analisis-b,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,14,La Revolución y los revolucionarios. Tomo III: La revolución constitucionalista,/lecturas/revolucion-constitucionalista/,ruta_interna,resuelto_localmente,/lecturas/revolucion-constitucionalista/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,15,Revolución Mexicana,/unidades/revolucion-mexicana/,ruta_interna,resuelto_localmente,/unidades/revolucion-mexicana/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,16,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/maderismo-decena-tragica-ruptura-1913/,17,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/maderismo-decena-tragica-ruptura-1913/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,8,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,9,HIST2_0001: La dictadura porfirista,/lecturas/dictadura-porfirista/,ruta_interna,resuelto_localmente,/lecturas/dictadura-porfirista/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,10,"HIST2_0002: Yaquis. Memoria, territorio y participación política",/lecturas/yaquis-memoria-territorio-participacion-politica/,ruta_interna,resuelto_localmente,/lecturas/yaquis-memoria-territorio-participacion-politica/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,11,"HIST2_0019: Porfirio Díaz (1830-1915): La Constitución, la dictadura y la reelección",/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,ruta_interna,resuelto_localmente,/lecturas/porfirio-diaz-constitucion-dictadura-reeleccion/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,12,"Ruta A: Modernización, territorio y contradicciones",#ruta-analisis-a,ancla_en_pagina,resuelto_localmente,#ruta-analisis-a,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,13,La dictadura porfirista,/lecturas/dictadura-porfirista/,ruta_interna,resuelto_localmente,/lecturas/dictadura-porfirista/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,14,"Ruta A: Modernización, territorio y contradicciones",#ruta-analisis-a,ancla_en_pagina,resuelto_localmente,#ruta-analisis-a,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/,15,"Yaquis. Memoria, territorio y participación política",/lecturas/yaquis-memoria-territorio-participacion-politica/,ruta_interna,resuelto_localmente,/lecturas/yaquis-memoria-territorio-participacion-politica/,,aprobado,/orientaciones/modernizacion-territorio-contradicciones-regimen-porfirista/: destino local presente en dist/.
